"","X","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"4651",1201,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0,0.5,"disallow","bag2"
"4652",1202,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0,0.5,"disallow","box2"
"4653",1203,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0,0.5,"disallow","box2"
"4654",2137,"rabbit","box",2,0.503095079957648,"big","bumford","cco",4,"haddock_model.wppl",2,0,0.5,"disallow","box2"
"4655",1204,"rabbit","bag",2,0.496904920042352,"big","bumford","cco",4,"haddock_model.wppl",2,0,0.5,"disallow","bag2"
"4656",2138,"rabbit","box",2,0.505081030365126,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,0.5,"disallow","box2"
"4657",1205,"rabbit","bag",2,0.494918969634874,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,0.5,"disallow","bag2"
"4658",2139,"rabbit","box",2,0.512048512877566,"big","standard","cco",4,"haddock_model.wppl",2,0,0.5,"disallow","box2"
"4659",1206,"rabbit","bag",2,0.487951487122434,"big","standard","cco",4,"haddock_model.wppl",2,0,0.5,"disallow","bag2"
"4660",1207,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0,0.5,"disallow","box2"
"4661",2140,"rabbit","box",2,0.521999552965999,"big","bumford","cco",4,"haddock_model.wppl",1,0,0.9,"disallow","box2"
"4662",1208,"rabbit","bag",2,0.478000447034001,"big","bumford","cco",4,"haddock_model.wppl",1,0,0.9,"disallow","bag2"
"4663",2141,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,0.9,"disallow","box2"
"4664",1209,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,0.9,"disallow","bag2"
"4665",2142,"rabbit","box",2,0.555508583377681,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,0.9,"disallow","box2"
"4666",1210,"rabbit","bag",2,0.444491416622319,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,0.9,"disallow","bag2"
"4667",1211,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0,0.9,"disallow","box2"
"4668",2143,"rabbit","box",2,0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,0,0.9,"disallow","box2"
"4669",1212,"rabbit","bag",2,0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,0,0.9,"disallow","bag2"
"4670",2144,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0,0.9,"disallow","box2"
"4671",1213,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0,0.9,"disallow","bag2"
"4672",1214,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0,0.9,"disallow","box2"
"4673",1215,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0,0.9,"disallow","box2"
"4674",2145,"rabbit","box",2,0.511379805076669,"big","bumford","cco",4,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"4675",1216,"rabbit","bag",2,0.488620194923331,"big","bumford","cco",4,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"4676",2146,"rabbit","box",2,0.52162965437939,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"4677",1217,"rabbit","bag",2,0.47837034562061,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"4678",2147,"rabbit","box",2,0.53010007634851,"big","standard","cco",4,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"4679",1218,"rabbit","bag",2,0.46989992365149,"big","standard","cco",4,"haddock_model.wppl",2,0,0.9,"disallow","bag2"
"4680",1219,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0,0.9,"disallow","box2"
"4681",2148,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,1,"disallow","box2"
"4682",1220,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,1,"disallow","bag2"
"4683",1221,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0,1,"disallow","box2"
"4684",2149,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0,1,"disallow","box2"
"4685",1222,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0,1,"disallow","bag2"
"4686",1223,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0,1,"disallow","box2"
"4687",2150,"rabbit","box",2,0.530504346186193,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"4688",1224,"rabbit","bag",2,0.469495653813807,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"4689",2151,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"4690",1225,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"4691",2152,"rabbit","box",2,0.578926290666035,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"4692",1226,"rabbit","bag",2,0.421073709333965,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"4693",1227,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"4694",2153,"rabbit","box",2,0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"4695",1228,"rabbit","bag",2,0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"4696",2154,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"4697",1229,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0,"disallow","bag2"
"4698",1230,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"4699",1231,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.5,0,"disallow","box2"
"4700",2155,"rabbit","box",2,0.501696563029587,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"4701",1232,"rabbit","bag",2,0.498303436970413,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"4702",2156,"rabbit","box",2,0.502843212041986,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"4703",1233,"rabbit","bag",2,0.497156787958014,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"4704",2157,"rabbit","box",2,0.509237408775956,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"4705",1234,"rabbit","bag",2,0.490762591224044,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0,"disallow","bag2"
"4706",1235,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.5,0,"disallow","box2"
"4707",2158,"rabbit","box",2,0.530504346186193,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,0.5,"disallow","box2"
"4708",1236,"rabbit","bag",2,0.469495653813807,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,0.5,"disallow","bag2"
"4709",2159,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0.5,"disallow","box2"
"4710",1237,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0.5,"disallow","bag2"
"4711",2160,"rabbit","box",2,0.578926290666035,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.5,"disallow","box2"
"4712",1238,"rabbit","bag",2,0.421073709333965,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.5,"disallow","bag2"
"4713",1239,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.5,"disallow","box2"
"4714",2161,"rabbit","box",2,0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0.5,"disallow","box2"
"4715",1240,"rabbit","bag",2,0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0.5,"disallow","bag2"
"4716",2162,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0.5,"disallow","box2"
"4717",1241,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0.5,"disallow","bag2"
"4718",1242,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.5,0.5,"disallow","box2"
"4719",1243,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.5,0.5,"disallow","box2"
"4720",2163,"rabbit","box",2,0.503095079957648,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0.5,"disallow","box2"
"4721",1244,"rabbit","bag",2,0.496904920042352,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0.5,"disallow","bag2"
"4722",2164,"rabbit","box",2,0.505081030365126,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0.5,"disallow","box2"
"4723",1245,"rabbit","bag",2,0.494918969634874,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0.5,"disallow","bag2"
"4724",2165,"rabbit","box",2,0.512048512877566,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0.5,"disallow","box2"
"4725",1246,"rabbit","bag",2,0.487951487122434,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0.5,"disallow","bag2"
"4726",1247,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.5,0.5,"disallow","box2"
"4727",2166,"rabbit","box",2,0.530504346186193,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,0.9,"disallow","box2"
"4728",1248,"rabbit","bag",2,0.469495653813807,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,0.9,"disallow","bag2"
"4729",2167,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0.9,"disallow","box2"
"4730",1249,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0.9,"disallow","bag2"
"4731",2168,"rabbit","box",2,0.578926290666034,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"disallow","box2"
"4732",1250,"rabbit","bag",2,0.421073709333966,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"disallow","bag2"
"4733",1251,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"disallow","box2"
"4734",2169,"rabbit","box",2,0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0.9,"disallow","box2"
"4735",1252,"rabbit","bag",2,0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0.9,"disallow","bag2"
"4736",2170,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0.9,"disallow","box2"
"4737",1253,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0.9,"disallow","bag2"
"4738",1254,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"disallow","box2"
"4739",1255,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"disallow","box2"
"4740",2171,"rabbit","box",2,0.511379805076669,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0.9,"disallow","box2"
"4741",1256,"rabbit","bag",2,0.488620194923331,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0.9,"disallow","bag2"
"4742",2172,"rabbit","box",2,0.52162965437939,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0.9,"disallow","box2"
"4743",1257,"rabbit","bag",2,0.47837034562061,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0.9,"disallow","bag2"
"4744",2173,"rabbit","box",2,0.53010007634851,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0.9,"disallow","box2"
"4745",1258,"rabbit","bag",2,0.46989992365149,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0.9,"disallow","bag2"
"4746",1259,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.5,0.9,"disallow","box2"
"4747",2174,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,1,"disallow","box2"
"4748",1260,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,1,"disallow","bag2"
"4749",1261,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.5,1,"disallow","box2"
"4750",2175,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,1,"disallow","box2"
"4751",1262,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,1,"disallow","bag2"
"4752",1263,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.5,1,"disallow","box2"
"4753",2176,"rabbit","box",2,0.536428658732481,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0,"disallow","box2"
"4754",1264,"rabbit","bag",2,0.463571341267519,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0,"disallow","bag2"
"4755",2177,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0,"disallow","box2"
"4756",1265,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0,"disallow","bag2"
"4757",2178,"rabbit","box",2,0.595955714334369,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0,"disallow","box2"
"4758",1266,"rabbit","bag",2,0.404044285665631,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0,"disallow","bag2"
"4759",1267,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0,"disallow","box2"
"4760",2179,"rabbit","box",2,0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0,"disallow","box2"
"4761",1268,"rabbit","bag",2,0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0,"disallow","bag2"
"4762",2180,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0,"disallow","box2"
"4763",1269,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0,"disallow","bag2"
"4764",1270,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.9,0,"disallow","box2"
"4765",1271,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,0,"disallow","box2"
"4766",2181,"rabbit","box",2,0.501696563029587,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0,"disallow","box2"
"4767",1272,"rabbit","bag",2,0.498303436970413,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0,"disallow","bag2"
"4768",2182,"rabbit","box",2,0.502843212041986,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0,"disallow","box2"
"4769",1273,"rabbit","bag",2,0.497156787958014,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0,"disallow","bag2"
"4770",2183,"rabbit","box",2,0.509237408775956,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0,"disallow","box2"
"4771",1274,"rabbit","bag",2,0.490762591224044,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0,"disallow","bag2"
"4772",1275,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,0,"disallow","box2"
"4773",2184,"rabbit","box",2,0.536428658732481,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"4774",1276,"rabbit","bag",2,0.463571341267519,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","bag2"
"4775",2185,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"4776",1277,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","bag2"
"4777",2186,"rabbit","box",2,0.595955714334369,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"4778",1278,"rabbit","bag",2,0.404044285665631,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"disallow","bag2"
"4779",1279,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"4780",2187,"rabbit","box",2,0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"4781",1280,"rabbit","bag",2,0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","bag2"
"4782",2188,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"4783",1281,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","bag2"
"4784",1282,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"4785",1283,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"4786",2189,"rabbit","box",2,0.503095079957648,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.5,"disallow","box2"
"4787",1284,"rabbit","bag",2,0.496904920042352,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.5,"disallow","bag2"
"4788",2190,"rabbit","box",2,0.505081030365126,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.5,"disallow","box2"
"4789",1285,"rabbit","bag",2,0.494918969634874,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.5,"disallow","bag2"
"4790",2191,"rabbit","box",2,0.512048512877566,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.5,"disallow","box2"
"4791",1286,"rabbit","bag",2,0.487951487122434,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.5,"disallow","bag2"
"4792",1287,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,0.5,"disallow","box2"
"4793",2192,"rabbit","box",2,0.536428658732481,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"4794",1288,"rabbit","bag",2,0.463571341267519,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","bag2"
"4795",2193,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"4796",1289,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","bag2"
"4797",2194,"rabbit","box",2,0.595955714334369,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"4798",1290,"rabbit","bag",2,0.404044285665631,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"disallow","bag2"
"4799",1291,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"4800",2195,"rabbit","box",2,0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"4801",1292,"rabbit","bag",2,0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","bag2"
"4802",2196,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"4803",1293,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","bag2"
"4804",1294,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"4805",1295,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"4806",2197,"rabbit","box",2,0.511379805076669,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.9,"disallow","box2"
"4807",1296,"rabbit","bag",2,0.488620194923331,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.9,"disallow","bag2"
"4808",2198,"rabbit","box",2,0.52162965437939,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.9,"disallow","box2"
"4809",1297,"rabbit","bag",2,0.47837034562061,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.9,"disallow","bag2"
"4810",2199,"rabbit","box",2,0.53010007634851,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.9,"disallow","box2"
"4811",1298,"rabbit","bag",2,0.46989992365149,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.9,"disallow","bag2"
"4812",1299,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,0.9,"disallow","box2"
"4813",2200,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,1,"disallow","box2"
"4814",1300,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,1,"disallow","bag2"
"4815",1301,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,1,"disallow","box2"
"4816",2201,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,1,"disallow","box2"
"4817",1302,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,1,"disallow","bag2"
"4818",1303,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,1,"disallow","box2"
"4819",2202,"rabbit","box",2,0.537804878048781,"big","bumford","cco",4,"haddock_model.wppl",1,1,0,"disallow","box2"
"4820",1304,"rabbit","bag",2,0.46219512195122,"big","bumford","cco",4,"haddock_model.wppl",1,1,0,"disallow","bag2"
"4821",2203,"rabbit","box",2,0.6,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0,"disallow","box2"
"4822",1305,"rabbit","bag",2,0.4,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0,"disallow","bag2"
"4823",2204,"rabbit","box",2,0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,1,0,"disallow","box2"
"4824",1306,"rabbit","bag",2,0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,1,0,"disallow","bag2"
"4825",2205,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0,"disallow","box2"
"4826",1307,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0,"disallow","bag2"
