"","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","NA","Container"
"1955","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0.5,1,"lastresort","box2","box2"
"3144","rabbit","box","2",0.437380167694641,"big","bumford","cco",1,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1956","rabbit","bag","2",0.396922065887533,"big","bumford","cco",1,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2716","rabbit","bag","1",0.165697766417825,"big","bumford","cco",1,"haddock_model.wppl",1,0.9,0,"lastresort","bag1","bag1"
"1957","rabbit","bag","2",0.430318722880887,"big","bumford","cco",2,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"3145","rabbit","box","2",0.354091688841877,"big","bumford","cco",2,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"2717","rabbit","bag","1",0.215589588277236,"big","bumford","cco",2,"haddock_model.wppl",1,0.9,0,"lastresort","bag1","bag1"
"448","rabbit","box","2",0.390704846594909,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1958","rabbit","bag","2",0.291756436420183,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"3146","rabbit","box","1",0.195743044716724,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,0,"lastresort","box1","box1"
"2718","rabbit","bag","1",0.121795672268184,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,0,"lastresort","bag1","bag1"
"1959","rabbit","bag","2",0.965006697129132,"bigger","bumford","cco",1,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2719","rabbit","box","2",0.0349933028708684,"bigger","bumford","cco",1,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1960","rabbit","bag","2",0.964994250417044,"bigger","bumford","cco",2,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2720","rabbit","box","2",0.0350057495829558,"bigger","bumford","cco",2,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1961","rabbit","bag","2",0.500092130824928,"bigger","bumford","cco",3,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2721","rabbit","box","2",0.499907869175071,"bigger","bumford","cco",3,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1962","rabbit","bag","2",0.518997191821719,"big","bumford","no-cc",1,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2722","rabbit","box","2",0.481002808178281,"big","bumford","no-cc",1,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1963","rabbit","bag","2",0.607899622753765,"big","bumford","no-cc",2,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2723","rabbit","box","2",0.392100377246235,"big","bumford","no-cc",2,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"2724","rabbit","box","2",0.589637382109326,"big","bumford","no-cc",3,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1964","rabbit","bag","2",0.410362617890674,"big","bumford","no-cc",3,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"1965","rabbit","bag","2",0.965023746791477,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2725","rabbit","box","2",0.0349762532085225,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1966","rabbit","bag","2",0.964994250417044,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2726","rabbit","box","2",0.0350057495829558,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1967","rabbit","bag","2",0.500218384046469,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2727","rabbit","box","2",0.499781615953531,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"3147","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1968","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2728","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0.9,0,"lastresort","bag1","bag1"
"3148","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1969","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2729","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0.9,0,"lastresort","bag1","bag1"
"449","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1970","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"3149","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0.9,0,"lastresort","box1","box1"
"2730","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0.9,0,"lastresort","bag1","bag1"
"2731","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1971","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"1972","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2732","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"2733","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1973","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"1974","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1975","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2734","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1976","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1977","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1978","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0.9,0,"lastresort","bag2","bag2"
"2735","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1979","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0.9,0,"lastresort","box2","box2"
"1980","rabbit","bag","2",0.416535265649523,"big","bumford","cco",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"3150","rabbit","box","2",0.391080922766673,"big","bumford","cco",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"2736","rabbit","bag","1",0.192383811583804,"big","bumford","cco",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag1","bag1"
"1981","rabbit","bag","2",0.430318722880887,"big","bumford","cco",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"3151","rabbit","box","2",0.354091688841877,"big","bumford","cco",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"2737","rabbit","bag","1",0.215589588277236,"big","bumford","cco",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag1","bag1"
"450","rabbit","box","2",0.359427242984375,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"1982","rabbit","bag","2",0.315008032200523,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"3152","rabbit","box","1",0.180072971986563,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","box1","box1"
"2738","rabbit","bag","1",0.145491752828539,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag1","bag1"
"1983","rabbit","bag","2",0.96427356335084,"bigger","bumford","cco",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"2739","rabbit","box","2",0.0357264366491595,"bigger","bumford","cco",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"1984","rabbit","bag","2",0.964994250417044,"bigger","bumford","cco",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"2740","rabbit","box","2",0.0350057495829558,"bigger","bumford","cco",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"2741","rabbit","box","2",0.50528123477637,"bigger","bumford","cco",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"1985","rabbit","bag","2",0.49471876522363,"bigger","bumford","cco",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"1986","rabbit","bag","2",0.574239338719857,"big","bumford","no-cc",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"2742","rabbit","box","2",0.425760661280143,"big","bumford","no-cc",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"1987","rabbit","bag","2",0.607899622753765,"big","bumford","no-cc",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"2743","rabbit","box","2",0.392100377246235,"big","bumford","no-cc",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"2744","rabbit","box","2",0.534774514655513,"big","bumford","no-cc",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"1988","rabbit","bag","2",0.465225485344487,"big","bumford","no-cc",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"1989","rabbit","bag","2",0.963235894976514,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"2745","rabbit","box","2",0.0367641050234861,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"1990","rabbit","bag","2",0.964994250417044,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"2746","rabbit","box","2",0.0350057495829559,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"2747","rabbit","box","2",0.512705624970367,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"1991","rabbit","bag","2",0.487294375029633,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"3153","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"1992","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"2748","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag1","bag1"
"3154","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"1993","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"2749","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag1","bag1"
"451","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"1994","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"3155","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","box1","box1"
"2750","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag1","bag1"
"2751","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"1995","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"1996","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"2752","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"2753","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"1997","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"1998","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"1999","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"2754","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"11000","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"11001","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"11002","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2","bag2"
"2755","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"11003","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2","box2"
"11004","rabbit","bag","2",0.429469552258655,"big","bumford","cco",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"3156","rabbit","box","2",0.36054803109413,"big","bumford","cco",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"2756","rabbit","bag","1",0.209982416647215,"big","bumford","cco",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag1","bag1"
"11005","rabbit","bag","2",0.430318722880887,"big","bumford","cco",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"3157","rabbit","box","2",0.354091688841877,"big","bumford","cco",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"2757","rabbit","bag","1",0.215589588277236,"big","bumford","cco",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag1","bag1"
"452","rabbit","box","2",0.337793767670444,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11006","rabbit","bag","2",0.331090236885605,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"3158","rabbit","box","1",0.169234605473687,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","box1","box1"
"2758","rabbit","bag","1",0.161881389970264,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag1","bag1"
"11007","rabbit","bag","2",0.963664561394343,"bigger","bumford","cco",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"2759","rabbit","box","2",0.0363354386056569,"bigger","bumford","cco",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11008","rabbit","bag","2",0.964994250417044,"bigger","bumford","cco",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"2760","rabbit","box","2",0.0350057495829558,"bigger","bumford","cco",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"2761","rabbit","box","2",0.50966381836619,"bigger","bumford","cco",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11009","rabbit","bag","2",0.49033618163381,"bigger","bumford","cco",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"11010","rabbit","bag","2",0.610065825519528,"big","bumford","no-cc",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"2762","rabbit","box","2",0.389934174480472,"big","bumford","no-cc",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11011","rabbit","bag","2",0.607899622753765,"big","bumford","no-cc",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"2763","rabbit","box","2",0.392100377246235,"big","bumford","no-cc",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11012","rabbit","bag","2",0.502274238759163,"big","bumford","no-cc",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"2764","rabbit","box","2",0.497725761240837,"big","bumford","no-cc",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11013","rabbit","bag","2",0.961668403717205,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"2765","rabbit","box","2",0.0383315962827945,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11014","rabbit","bag","2",0.964994250417044,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"2766","rabbit","box","2",0.0350057495829559,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"2767","rabbit","box","2",0.523536255094401,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11015","rabbit","bag","2",0.476463744905599,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"3159","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11016","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"2768","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag1","bag1"
"3160","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11017","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"2769","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag1","bag1"
"453","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11018","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"3161","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","box1","box1"
"2770","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag1","bag1"
"2771","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11019","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"11020","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"2772","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"2773","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11021","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"11022","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11023","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"2774","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11024","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11025","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
"11026","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2","bag2"
"2775","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2","box2"
