"","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"12139","rabbit","bag","2",0.501226017124001,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"21407","rabbit","box","2",0.498773982875999,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,0,"lastresort","box2"
"3345","rabbit","box","2",0.409796343665089,"big","standard","cco",1,"haddock_model.wppl",2,1,0,"lastresort","box2"
"21408","rabbit","bag","2",0.384208310637298,"big","standard","cco",1,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"12140","rabbit","bag","1",0.205995345697613,"big","standard","cco",1,"haddock_model.wppl",2,1,0,"lastresort","bag1"
"21409","rabbit","bag","2",0.40307170124739,"big","standard","cco",2,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"3346","rabbit","box","2",0.39498946249569,"big","standard","cco",2,"haddock_model.wppl",2,1,0,"lastresort","box2"
"12141","rabbit","bag","1",0.20193883625692,"big","standard","cco",2,"haddock_model.wppl",2,1,0,"lastresort","bag1"
"3347","rabbit","box","2",0.343891962604588,"big","standard","cco",3,"haddock_model.wppl",2,1,0,"lastresort","box2"
"21410","rabbit","bag","2",0.31507208366712,"big","standard","cco",3,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"4115","rabbit","box","1",0.172288251937573,"big","standard","cco",3,"haddock_model.wppl",2,1,0,"lastresort","box1"
"12142","rabbit","bag","1",0.168747701790718,"big","standard","cco",3,"haddock_model.wppl",2,1,0,"lastresort","bag1"
"12143","rabbit","bag","2",1,"bigger","standard","cco",1,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"12144","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"21411","rabbit","box","2",0.515970554037079,"bigger","standard","cco",3,"haddock_model.wppl",2,1,0,"lastresort","box2"
"12145","rabbit","bag","2",0.484029445962921,"bigger","standard","cco",3,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"12146","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",2,1,0,"lastresort","box2"
"21412","rabbit","box","2",0.53939238263257,"big","standard","no-cc",2,"haddock_model.wppl",2,1,0,"lastresort","box2"
"12147","rabbit","bag","2",0.46060761736743,"big","standard","no-cc",2,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"12148","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",2,1,0,"lastresort","box2"
"12149","rabbit","bag","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"12150","rabbit","bag","2",1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"12151","rabbit","bag","2",0.683220482783942,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"21413","rabbit","box","2",0.316779517216059,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,0,"lastresort","box2"
"12152","rabbit","bag","2",0.413444003200603,"big","bumford","cco",1,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"3348","rabbit","box","2",0.393505556013302,"big","bumford","cco",1,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"21414","rabbit","bag","1",0.193050440786096,"big","bumford","cco",1,"haddock_model.wppl",1,1,0.5,"lastresort","bag1"
"12153","rabbit","bag","2",0.429309945921076,"big","bumford","cco",2,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"3349","rabbit","box","2",0.355605862843149,"big","bumford","cco",2,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"21415","rabbit","bag","1",0.215084191235775,"big","bumford","cco",2,"haddock_model.wppl",1,1,0.5,"lastresort","bag1"
"4116","rabbit","box","2",0.360015799368009,"big","bumford","cco",3,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12154","rabbit","bag","2",0.313318004039974,"big","bumford","cco",3,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"3350","rabbit","box","1",0.180367838609089,"big","bumford","cco",3,"haddock_model.wppl",1,1,0.5,"lastresort","box1"
"21416","rabbit","bag","1",0.146298357982928,"big","bumford","cco",3,"haddock_model.wppl",1,1,0.5,"lastresort","bag1"
"12155","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"12156","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"12157","rabbit","bag","2",0.505840072884401,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"21417","rabbit","box","2",0.494159927115599,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12158","rabbit","bag","2",0.559552747887725,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"21418","rabbit","box","2",0.440447252112275,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12159","rabbit","bag","2",0.603882477525178,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"21419","rabbit","box","2",0.396117522474822,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"21420","rabbit","box","2",0.545454545454546,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12160","rabbit","bag","2",0.454545454545454,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"12161","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"12162","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"12163","rabbit","bag","2",0.513628391580409,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"21421","rabbit","box","2",0.486371608419591,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"3351","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12164","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"21422","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,1,0.5,"lastresort","bag1"
"3352","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12165","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"21423","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,1,0.5,"lastresort","bag1"
"4117","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12166","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"3353","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,1,0.5,"lastresort","box1"
"21424","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,1,0.5,"lastresort","bag1"
"21425","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12167","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"12168","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"21426","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"21427","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12169","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"12170","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12171","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"21428","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12172","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12173","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12174","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"21429","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"12175","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"3354","rabbit","box","2",0.419511226528288,"big","bumford","cco",1,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"21430","rabbit","bag","2",0.392058179829117,"big","bumford","cco",1,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"12176","rabbit","bag","1",0.188430593642595,"big","bumford","cco",1,"haddock_model.wppl",2,1,0.5,"lastresort","bag1"
"3355","rabbit","box","2",0.417748623081418,"big","bumford","cco",2,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"21431","rabbit","bag","2",0.387909033810071,"big","bumford","cco",2,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"12177","rabbit","bag","1",0.194342343108511,"big","bumford","cco",2,"haddock_model.wppl",2,1,0.5,"lastresort","bag1"
"21432","rabbit","bag","2",0.336276002335582,"big","bumford","cco",3,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"3356","rabbit","box","2",0.334477012202469,"big","bumford","cco",3,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"4118","rabbit","box","1",0.167572911692459,"big","bumford","cco",3,"haddock_model.wppl",2,1,0.5,"lastresort","box1"
"12178","rabbit","bag","1",0.161674073769489,"big","bumford","cco",3,"haddock_model.wppl",2,1,0.5,"lastresort","bag1"
"12179","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"12180","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"21433","rabbit","box","2",0.503505578260941,"bigger","bumford","cco",3,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"12181","rabbit","bag","2",0.496494421739059,"bigger","bumford","cco",3,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"12182","rabbit","bag","2",0.650540183858705,"big","bumford","no-cc",1,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"21434","rabbit","box","2",0.349459816141295,"big","bumford","no-cc",1,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"12183","rabbit","bag","2",0.650941373429964,"big","bumford","no-cc",2,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"21435","rabbit","box","2",0.349058626570036,"big","bumford","no-cc",2,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"21436","rabbit","box","2",0.500480221137815,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"12184","rabbit","bag","2",0.499519778862185,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"12185","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"12186","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"12187","rabbit","bag","2",0.500496985201606,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"21437","rabbit","box","2",0.499503014798394,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"3357","rabbit","box","2",0.40960244796877,"big","standard","cco",1,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"21438","rabbit","bag","2",0.385030219182785,"big","standard","cco",1,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"12188","rabbit","bag","1",0.205367332848445,"big","standard","cco",1,"haddock_model.wppl",2,1,0.5,"lastresort","bag1"
"21439","rabbit","bag","2",0.403082178516552,"big","standard","cco",2,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"3358","rabbit","box","2",0.394973736116916,"big","standard","cco",2,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"12189","rabbit","bag","1",0.201944085366532,"big","standard","cco",2,"haddock_model.wppl",2,1,0.5,"lastresort","bag1"
"3359","rabbit","box","2",0.34376729738704,"big","standard","cco",3,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"21440","rabbit","bag","2",0.315749967775767,"big","standard","cco",3,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"4119","rabbit","box","1",0.172225795251333,"big","standard","cco",3,"haddock_model.wppl",2,1,0.5,"lastresort","box1"
"12190","rabbit","bag","1",0.168256939585861,"big","standard","cco",3,"haddock_model.wppl",2,1,0.5,"lastresort","bag1"
"12191","rabbit","bag","2",1,"bigger","standard","cco",1,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"12192","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"21441","rabbit","box","2",0.515349781648192,"bigger","standard","cco",3,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"12193","rabbit","bag","2",0.484650218351808,"bigger","standard","cco",3,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"12194","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"21442","rabbit","box","2",0.53939238263257,"big","standard","no-cc",2,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"12195","rabbit","bag","2",0.46060761736743,"big","standard","no-cc",2,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"12196","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"12197","rabbit","bag","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"12198","rabbit","bag","2",1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"12199","rabbit","bag","2",0.683219383208796,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"21443","rabbit","box","2",0.316780616791204,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"12200","rabbit","bag","2",0.42638605489293,"big","bumford","cco",1,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"3360","rabbit","box","2",0.362590293253747,"big","bumford","cco",1,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"21444","rabbit","bag","1",0.211023651853323,"big","bumford","cco",1,"haddock_model.wppl",1,1,0.9,"lastresort","bag1"
"12201","rabbit","bag","2",0.429309945921076,"big","bumford","cco",2,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"3361","rabbit","box","2",0.355605862843149,"big","bumford","cco",2,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"21445","rabbit","bag","1",0.215084191235775,"big","bumford","cco",2,"haddock_model.wppl",1,1,0.9,"lastresort","bag1"
"4120","rabbit","box","2",0.338165626207884,"big","bumford","cco",3,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12202","rabbit","bag","2",0.329392906106514,"big","bumford","cco",3,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"3362","rabbit","box","1",0.169420906521541,"big","bumford","cco",3,"haddock_model.wppl",1,1,0.9,"lastresort","box1"
"21446","rabbit","bag","1",0.16302056116406,"big","bumford","cco",3,"haddock_model.wppl",1,1,0.9,"lastresort","bag1"
"12203","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"12204","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"12205","rabbit","bag","2",0.501179031585508,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"21447","rabbit","box","2",0.498820968414492,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12206","rabbit","bag","2",0.59574506173616,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"21448","rabbit","box","2",0.40425493826384,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12207","rabbit","bag","2",0.603882477525178,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"21449","rabbit","box","2",0.396117522474822,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"21450","rabbit","box","2",0.508474576271186,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12208","rabbit","bag","2",0.491525423728814,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"12209","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"12210","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"12211","rabbit","bag","2",0.502786437780378,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"21451","rabbit","box","2",0.497213562219621,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"3363","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12212","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"21452","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,1,0.9,"lastresort","bag1"
"3364","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12213","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"21453","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,1,0.9,"lastresort","bag1"
"4121","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12214","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"3365","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,1,0.9,"lastresort","box1"
"21454","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,1,0.9,"lastresort","bag1"
"21455","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12215","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"12216","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"21456","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"21457","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12217","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"12218","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12219","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"21458","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12220","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12221","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12222","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"21459","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"12223","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"3366","rabbit","box","2",0.418098681579507,"big","bumford","cco",1,"haddock_model.wppl",2,1,0.9,"lastresort","box2"
